AUAL,1.0,0.4
PVNL,0.25,-1
AVJL,0.875,0.5
SIAVL,-1,1.0
ALMR,0.25,0.33333333333333337
ALML,0.5,0.33333333333333337
AIYR,0.5555555555555556,1.0
RMDR,0.4545454545454546,0.16666666666666663
CEPVL,0.625,0.5714285714285714
OLLL,0.3846153846153846,0.6
URADL,0.0,0.0
OLQDR,0.25,0.4285714285714286
AIML,0.7777777777777778,0.0
ASGL,1.0,1.0
RMEV,0.4,0.33333333333333337
SIBVR,-1,0.0
AVDL,-1,0.6
SDQR,0.125,0.25
SMDVR,0.5,0.625
RIFR,0.4,0.5
ADFL,0.6666666666666667,0.75
ADAR,0.16666666666666663,0.75
AVJR,0.25,0.5
IL2DR,0.6666666666666667,-1
RIPR,0.5,0.5
SIAVR,-1,1.0
OLQDL,0.0,0.5
AQR,0.8235294117647058,0.75
PVCL,0.5833333333333333,0.0
URAVL,0.33333333333333337,0.0
RMDDL,0.0,0.5
PVQR,0.75,1.0
ASGR,1.0,0.5
RMFR,0.16666666666666663,0.5
IL2DL,0.8333333333333334,-1
IL2VR,0.8333333333333334,1.0
RMDL,0.4666666666666667,0.25
ALNR,0.19999999999999996,-1
AUAR,0.8333333333333334,0.6666666666666667
PVR,0.3571428571428571,0.5714285714285714
SIADR,-1,-1
RIMR,0.47619047619047616,0.75
ADLL,0.6923076923076923,1.0
SIBDR,0.0,0.6666666666666667
ALNL,0.0,-1
PVCR,0.5,0.5
IL2L,0.7142857142857143,0.6666666666666667
AINL,0.625,0.19999999999999996
RIPL,0.5,0.0
ASHR,0.7,0.8
AIBL,0.5789473684210527,0.5384615384615384
SMBDR,0.2857142857142857,0.25
AVER,0.0,0.5
PVPR,0.6428571428571428,0.5
AVKL,0.4285714285714286,0.5833333333333333
AWCL,0.5833333333333333,0.0
URBR,0.4285714285714286,1.0
SAAVL,0.4,0.5
ASJL,1.0,1.0
ASER,0.0,-1
AWBR,0.75,0.6
RIBL,0.6428571428571428,0.5
RIGL,0.6153846153846154,0.9090909090909091
AVEL,0.0,0.5833333333333333
AIZR,0.4666666666666667,0.375
PVPL,0.6666666666666667,0.4
RMFL,0.5714285714285714,0.6666666666666667
AVAL,0.5,0.8333333333333334
URADR,0.75,-1
PVT,0.5,0.6
ASKR,0.7777777777777778,1.0
IL2R,0.33333333333333337,0.6
RMHL,0.8,0.25
IL1DL,0.0,0.4285714285714286
SIBDL,-1,0.5
URAVR,0.5714285714285714,0.0
RIVL,0.36363636363636365,0.6
SMBVL,0.4285714285714286,0.5
AIAR,0.7,0.7142857142857143
ADEL,0.6666666666666667,0.6
SIADL,-1,0.0
RIGR,0.5833333333333333,0.6666666666666667
AVHL,0.18181818181818177,0.0
SDQL,0.5,0.5
URYDR,0.8,0.5
IL1VL,0.19999999999999996,0.8
RIVR,0.33333333333333337,0.5
URXR,0.75,0.6666666666666667
SMBVR,0.6666666666666667,0.25
ADAL,0.6923076923076923,0.6666666666666667
CEPDL,0.631578947368421,1.0
AINR,0.625,0.5714285714285714
URXL,0.5454545454545454,0.4
IL1VR,0.6,0.75
SMDDL,0.2857142857142857,0.8571428571428572
RIAL,0.5652173913043479,0.2857142857142857
AWAL,0.8,0.6666666666666667
OLQVR,0.7142857142857143,0.5
DVA,0.26086956521739135,0.33333333333333337
SMDVL,0.5,0.6666666666666667
RMER,0.0,-1
OLLR,0.08333333333333337,0.5714285714285714
ASHL,0.85,0.8
CEPVR,0.6666666666666667,0.6666666666666667
ASKL,0.7777777777777778,0.8
BDUR,0.6666666666666667,0.0
RIH,0.40909090909090906,0.25
RID,0.33333333333333337,0.0
RIS,0.5238095238095238,0.6666666666666667
BAGL,0.25,0.25
SAADL,0.6,0.25
RIML,0.6842105263157895,0.9
RMGL,0.5,0.5
AIZL,0.3846153846153846,0.5555555555555556
BAGR,0.375,0.5714285714285714
AVBL,-1,0.4285714285714286
RMDVR,0.1428571428571429,0.0
AIBR,0.38888888888888884,0.46153846153846156
AVAR,0.0,0.75
AVFR,0.30000000000000004,0.0
IL2VL,0.8333333333333334,1.0
ADER,0.6190476190476191,0.0
RICR,0.5384615384615384,0.8
CEPDR,0.4375,1.0
RMDVL,0.2142857142857143,0.4
AIAL,0.4285714285714286,0.6363636363636364
