Y37E11AL.6,ADEL,147.1875
Y37E11AL.6,ADER,147.1875
Y37E11AL.6,ADFL,40.0125
Y37E11AL.6,ADFR,40.0125
Y37E11AL.6,ADLL,15.787500000000001
Y37E11AL.6,ADLR,15.787500000000001
Y37E11AL.6,AFDL,134.7
Y37E11AL.6,AFDR,134.7
Y37E11AL.6,AIYL,837.0625
Y37E11AL.6,AIYR,837.0625
Y37E11AL.6,ASEL,57.712500000000006
Y37E11AL.6,ASER,57.712500000000006
Y37E11AL.6,ASGL,208.14999999999998
Y37E11AL.6,ASGR,208.14999999999998
Y37E11AL.6,ASJL,246.5875
Y37E11AL.6,ASJR,246.5875
Y37E11AL.6,AUAL,239.89999999999998
Y37E11AL.6,AUAR,239.89999999999998
Y37E11AL.6,AVL,188.96249999999998
Y37E11AL.6,AWBL,217.89375
Y37E11AL.6,AWBR,217.89375
Y37E11AL.6,BAGL,629.5562500000001
Y37E11AL.6,BAGR,629.5562500000001
Y37E11AL.6,CEPDL,329.2125
Y37E11AL.6,CEPDR,329.2125
Y37E11AL.6,CEPVL,329.2125
Y37E11AL.6,CEPVR,329.2125
Y37E11AL.6,IL1DL,242.53750000000002
Y37E11AL.6,IL1DR,242.53750000000002
Y37E11AL.6,IL1L,242.53750000000002
Y37E11AL.6,IL1R,242.53750000000002
Y37E11AL.6,IL1VL,242.53750000000002
Y37E11AL.6,IL1VR,242.53750000000002
Y37E11AL.6,IL2DL,225.46875
Y37E11AL.6,IL2DR,225.46875
Y37E11AL.6,IL2L,225.46875
Y37E11AL.6,IL2R,225.46875
Y37E11AL.6,IL2VL,225.46875
Y37E11AL.6,IL2VR,225.46875
Y37E11AL.6,OLLL,94.1625
Y37E11AL.6,OLLR,94.1625
Y37E11AL.6,OLQDL,94.1625
Y37E11AL.6,OLQDR,94.1625
Y37E11AL.6,OLQVL,94.1625
Y37E11AL.6,OLQVR,94.1625
Y37E11AL.6,RIBL,122.0625
Y37E11AL.6,RIBR,122.0625
Y37E11AL.6,RMED,607.4125
Y37E11AL.6,RMEL,303.70625
Y37E11AL.6,RMER,303.70625
Y37E11AL.6,RMEV,607.4125
Y37E11AL.6,SMDDL,47.10000000000001
